filename,ERB,roughness,maxSalience,meanSalience,maxGradient,meanGradient
cymbol_10.wav,2.11201536461334,0.722587655728453,1.55571838442046,0.162632073477412,0.0359767018377138,5.22620223604575e-06
horn_01.wav,1.85138134272544,0.705541988811313,1.87563363094749,0.123566652366471,0.0689788409099443,-2.29646267814151e-06
horn_02.wav,4.43844699417595,0.735948136954928,1.58428452427465,0.137432833828758,0.0363197573082041,6.01251447691656e-06
horn_03.wav,3.82175330727132,0.771920356061087,1.60235532269678,0.195224692247575,0.0302041699978107,3.80182211046799e-06
horn_04.wav,3.29062323805868,0.784186476845598,1.30987594521125,0.138902067679827,0.0397107735780746,1.54168628512017e-05
horn_05.wav,4.35928881936585,0.765542704374919,1.33232176927587,0.24722627403071,0.0613250886525892,6.06338724876224e-05
horn_06.wav,4.16177452409206,0.749492504813359,1.431135707821,0.219451586213875,0.0653587057437821,7.03165860951364e-05
horn_07.wav,3.8872024605507,0.772971840742896,1.27212321546588,0.236329336550548,0.0485405995833146,2.29992406327961e-06
horn_08.wav,6.07139556562411,0.722531382824887,1.44692034346389,0.126352157585556,0.0901053883422415,7.14805460746752e-05
new_loss_sound.wav,1.84498994502411,0.755922479634007,1.35311654033238,0.126802283283819,0.0545454392325794,1.03798923266919e-05
new_win_sound.wav,3.08566018919606,0.718246844508473,1.39160169768293,0.152231793898634,0.0573275728462503,5.06703141826791e-06
odd_01.wav,2.73573348820109,0.733143791117249,1.61315353045145,0.142309565971108,0.0654246985692916,1.60367188502863e-05
odd_02.wav,3.51586792735428,0.73818268687688,1.46130234501327,0.217042496575735,0.032016811105514,3.85722226053861e-06
odd_03.wav,1.2638406360474,0.700960883377721,1.64316922174719,0.140987867300025,0.0363246515921699,1.2432409234317e-06
odd_04.wav,3.4658290191911,0.687510574748473,1.22299974947377,0.142990577655023,0.0482434620983669,-1.05143942948142e-05
odd_05.wav,4.94992335422297,0.725022118136583,1.51817664059894,0.164931467389129,0.0422157360832577,8.33524660876967e-06
odd_06.wav,1.16953876688128,0.681379974203912,1.56759834067384,0.139664328229752,0.0366751575327609,-2.78522814440665e-06
odd_07.wav,1.97681264343871,0.776472982827222,1.33684398563437,0.226109388908212,0.034335936938072,6.6946860123061e-06
odd_08.wav,2.97831307154256,0.70942797219409,1.05534207485235,0.217494704999857,0.0392683378083726,-1.22692218047384e-07
smash_01.wav,2.92813141176146,0.709790363022776,1.27446267336564,0.150865133479021,0.0784918071791568,1.03023122030493e-05
smash_02.wav,1.60939146314187,0.708186865058819,1.35576313487931,0.135359991884337,0.0473478631083936,-5.92809428649424e-06
smash_03.wav,2.17312094202228,0.729876002317481,1.31026418942071,0.167467759384037,0.0454222546475959,1.09218967467312e-05
smash_04.wav,1.68980922146332,0.721829263933791,1.74952445629648,0.176924085372713,0.0325507192717999,4.18631147458001e-06
smash_05.wav,4.24801696433072,0.726985704064022,1.56856116334142,0.137634892093105,0.0393739005577745,5.20355541267058e-06
smash_06.wav,1.29579037445361,0.716194850202833,1.50617096230012,0.176207476252836,0.0347007815355085,2.0317492047241e-06
smash_07.wav,1.31366496389796,0.717129227582403,1.14854080432714,0.196625217072386,0.0362027719899614,8.36907190855342e-06
smash_08.wav,3.45772817223465,0.722867657488133,1.50470408363985,0.128717376633481,0.0441812908584008,4.75940526791738e-06
smash_09.wav,2.15958918654463,0.6979402297993,1.16689458576637,0.17920396479006,0.128305843062623,-3.49649459532054e-05
snare_01.wav,1.75555565076087,0.701112063664942,1.51432074474491,0.126792007274915,0.0434532412291387,2.51205894377213e-05
snare_02.wav,2.06786810015002,0.718532837843086,1.74326940436241,0.136941573857925,0.0912122565568011,4.0226278567278e-05
snare_03.wav,1.25554900150216,0.704241968183515,1.21594469518165,0.103772492491516,0.0379480999524371,2.1752868926138e-06
snare_04.wav,5.37544207240044,0.7177451531553,1.57887346603578,0.172275935583506,0.0415086821846843,3.29440787378272e-05
snare_05.wav,4.20269739410643,0.706044125273076,1.33107414383919,0.131031641395706,0.0496987937908539,4.18739972136251e-05
snare_06.wav,1.13342665381164,0.702335024692546,2.0186974178999,0.14686302279239,0.0331726862670656,2.18126149243278e-05
snare_07.wav,1.67565047896466,0.720832947208326,1.31289598165291,0.147691132462955,0.0338469094214705,5.04236571547889e-06
snare_08.wav,1.50697915942016,0.707289730427562,1.46318188621799,0.161247940500847,0.052013586487603,9.94706763316153e-06
squeak_01.wav,2.25361858702108,0.736934247508033,1.19335519977967,0.177357174748303,0.069811447051025,3.41338374826924e-05
squeak_02.wav,3.06258457845562,0.743245378958876,1.49079644439034,0.220445701747687,0.0421400109307767,1.75624598372643e-06
squeak_03.wav,2.70574676811162,0.721748563595311,1.17404674248674,0.190537162762452,0.0544289370313197,1.97018194378728e-05
squeak_04.wav,1.87927393144429,0.728150718991513,1.18979337005053,0.143436468967605,0.0773879312237983,5.68324403389202e-05
squeak_05.wav,2.72715537884391,0.732549737959592,1.06343413784182,0.200427250092557,0.0659147287007799,7.52234711448591e-07
squeak_06.wav,1.71330030555416,0.712191962845288,1.13362990210061,0.191416607054945,0.0504787624394905,-1.26039042765929e-05
squeak_07.wav,3.04876814327998,0.708832683491859,1.00652384738395,0.206810106853122,0.111374559595642,8.66092850877135e-06
squeak_08.wav,3.30271289952873,0.741058423067041,1.32983976303927,0.232331940617579,0.0888169120906614,-8.98291621143697e-06
stab_01.wav,2.09858502294089,0.714121079543785,1.41936782876777,0.143949883871992,0.0394645243965404,5.91727739959456e-06
stab_02.wav,2.36554720833758,0.706508898303048,1.804957299607,0.138010797172223,0.035935046903721,1.95380417362508e-06
stab_03.wav,1.61549583326371,0.698714364481655,1.97704010503841,0.126677473578192,0.0362157025672087,2.90049367608785e-06
stab_04.wav,3.02907858849698,0.708322531722212,1.52858570373856,0.148140556814643,0.0464469765352914,1.00680544860161e-05
stab_05.wav,1.91381547396115,0.717485437019049,1.56542773765902,0.137354288322053,0.027739892334353,4.7922764752908e-06
stab_06.wav,2.71161096538462,0.722840737100382,1.44709508374389,0.138593354292616,0.0382005008461457,1.01508729852936e-05
stab_07.wav,3.01741531505884,0.703812690033892,1.17368173497688,0.0804148209495618,0.0437722685361431,-2.04480679430601e-05
stab_08.wav,2.51526604788672,0.703439122273833,1.53943101445805,0.131388035765906,0.0788727704717764,7.02769722175909e-06
valve_01.wav,2.80481276205327,0.732921748118438,1.62964151990819,0.164072470199629,0.0624833723243851,8.04858413426926e-06
valve_02.wav,2.80470463001946,0.727876784773891,1.68762296331911,0.186477012252505,0.0387817400749656,7.28167651457484e-06
valve_03.wav,4.02438740756565,0.739373640043016,1.8056386076641,0.193262787447912,0.028276731223695,2.55396453183604e-06
valve_04.wav,1.44758007004822,0.725378601927129,1.44366657083497,0.234053365364045,0.0383317713133365,-3.12519894567667e-06
valve_05.wav,4.77698101717327,0.731913519710584,1.58304486216761,0.176826039342372,0.0256371393704278,7.38123297422267e-07
valve_06.wav,1.43400011901717,0.717871086688559,1.49794715369783,0.148028134484578,0.0376903374758316,4.8611569129627e-06
valve_07.wav,4.07508780736999,0.739577148963658,1.81913075503847,0.193955655891295,0.0268997358941047,5.44380469770258e-07
valve_08.wav,5.73211686829315,0.706253854637371,1.71180304400271,0.144792788217176,0.101492199420645,7.07397833552646e-05
